Variables =  y  cell  order_cell  Rho  U  V  W  P  Mach  n_repeat  
ZONE F=POINT I = 37
-1  99.2647058824  4  0.995282665843  1.90391257431e-005  -2.00132888162e-008  -1.30653934702e-005  31.8645365711  2.86149025399e-006  629  
-0.997191155368  99.2647058824  4  0.995295793102  0.0546927005656  9.17774985465e-006  -0.000637885709266  31.8645351886  0.00833776667459  629  
-0.994382310736  99.2647058824  4  0.995334626057  0.109064733469  2.54595112807e-005  -0.00170032359068  31.8645336018  0.016572722701  629  
-0.991573466104  99.2647058824  4  0.995397537593  0.162582620071  4.71254818775e-005  -0.0028258380002  31.8645248877  0.0246436715038  629  
-0.988764621472  103.764705882  4  0.995481676716  0.214408153873  7.32819026262e-005  -0.00385126162774  31.8645101582  0.032437570721  629  
-0.985189208328  108.264705882  4  0.995611862996  0.276597445681  0.000114636543287  -0.00501420898734  31.8644742528  0.0417728253043  629  
-0.981613795183  108.264705882  4  0.995758474816  0.333441299148  0.00016460622617  -0.00612357452224  31.8644221289  0.0502972297298  629  
-0.978038382038  108.264705882  4  0.995911331296  0.384376211132  0.000214597546269  -0.00726941408753  31.8643494924  0.0579339939764  629  
-0.974462968893  112.764705882  4  0.996063088256  0.429467200019  0.000254368703536  -0.00843325279213  31.8642595385  0.0646952097511  629  
-0.969927788612  117.264705882  4  0.99624728514  0.47896267711  0.000279321108533  -0.00987553236652  31.8641280621  0.0721202020305  629  
-0.96539260833  117.264705882  4  0.996418770262  0.521015176783  0.000294798225729  -0.0112084847041  31.8639926472  0.0784335259814  629  
-0.960857428049  117.264705882  4  0.99657616029  0.556858565242  0.000332085012989  -0.012387553523  31.863861302  0.0838199822871  629  
-0.956322247767  121.764705882  4  0.996718364157  0.58754978249  0.000413849123658  -0.0133324316376  31.8637257744  0.0884364070938  629  
-0.95059530607  126.264705882  4  0.996875478077  0.620173715564  0.000563856976321  -0.014401131434  31.8635389107  0.0933505633184  629  
-0.944868364374  126.264705882  4  0.997007801699  0.64715206257  0.000701506199586  -0.0155553143486  31.8633134112  0.0974229699339  629  
-0.939141422677  126.264705882  4  0.997119635803  0.669835493373  0.000786186013335  -0.0168214532304  31.8630729425  0.10085827607  629  
-0.93341448098  143.062749898  4  0.997138876515  0.680833461811  0.00114352379784  -0.0191629914121  31.8584866795  0.10269996242  817  
-0.926223262644  147.106895145  4  0.99724719747  0.701488508812  0.00130736069628  -0.0214127685536  31.8581875149  0.105864155911  817  
-0.919032044308  147.106895145  4  0.997342032571  0.719756940714  0.00146775159184  -0.0234007229221  31.8579113374  0.108649851738  817  
-0.911840825973  147.106895145  4  0.997428827307  0.736490016849  0.00165545133785  -0.0249884923224  31.8576644858  0.111176967264  817  
-0.904649607637  130.292925783  4  0.9973431083  0.781691932393  0.00164237996458  -0.00108244858946  31.845646679  0.11775043703  1665  
-0.895683378805  142.177777778  4  0.997448218953  0.799465719272  0.002091321775  -0.00230801791506  31.8453772966  0.120404639128  1665  
-0.886717149972  142.177777778  4  0.997543285424  0.814678478348  0.0025451505242  -0.0035895413205  31.8451339614  0.122670699129  1665  
-0.87775092114  142.177777778  4  0.997627267415  0.827741312893  0.00294418044749  -0.00489948947179  31.8448860391  0.124610774074  1665  
-0.868784692308  150.306993137  4  0.997716180814  0.843674542993  0.00263854588902  -0.00885240414045  31.8439372123  0.126977251765  1797  
-0.8577034146  154.453533667  4  0.997800129289  0.855306853601  0.00293446332454  -0.0099388651732  31.8437856997  0.128693583707  1797  
-0.846622136892  154.453533667  4  0.997872197015  0.864590130548  0.00308884565226  -0.0112201927188  31.8436704601  0.130078949304  1797  
-0.835540859185  154.453533667  4  0.997938983604  0.8728784012  0.00318273758913  -0.0125582925272  31.8435661876  0.13133262543  1797  
-0.824459581477  167.83040603  4  0.998023510862  0.882292657922  0.00335525171831  -0.00964291589634  31.8433196238  0.13279646611  2009  
-0.810912536257  172.183673469  4  0.998107225739  0.893940410135  0.00321602455434  -0.0110932894743  31.8430711961  0.134542433767  2009  
-0.797365491037  172.183673469  4  0.998176322527  0.905545535281  0.00292284215348  -0.0121987190012  31.8427977512  0.136274052993  2009  
-0.783818445816  172.183673469  4  0.998231856892  0.916784204991  0.00247863467244  -0.0128241557096  31.8425745247  0.137956473722  2009  
-0.770271400596  176.880621726  4  0.998280908855  0.927626624914  0.00198249116196  -0.0130549278267  31.8423762368  0.139587096619  2009  
-0.753928484418  191.995153117  4  0.998424083792  0.940373710563  0.00414747257614  6.41868531393e-005  31.8448288163  0.141432114183  1513  
-0.73758556824  191.995153117  4  0.998474999003  0.951848165174  0.00398093377645  0.000234375616665  31.8446219688  0.143121864519  1513  
-0.721242652062  191.995153117  4  0.998530253664  0.962353296265  0.00387367867631  -0.000419835098563  31.8444785268  0.144659256371  1513  
-0.704899735884  191.995153117  4  0.998593907804  0.970994600367  0.00376221710526  -0.00196755335421  31.8443716547  0.145916740768  1513  
