Variables =  y  cell  order_cell  Rho_aver  U_aver  V_aver  W_aver  P_aver  uu  vv  ww  uv  vw  uw  n_repeat  
ZONE F=POINT I = 37
-1  99.2647058824  4  0.996032365684  -7.88715532336e-008  6.35802023743e-009  1.18411215392e-007  32.4964953104  -1.5634206566e-007  -3.77759025943e-009  -5.38520389344e-008  5.54860784228e-009  3.64464032396e-010  -6.69734810819e-009  629  
-0.997191155368  99.2647058824  4  0.996036123963  0.0320333488844  -1.4207227764e-006  0.000405019336892  32.4964949633  0.000140614410679  1.52650156873e-008  3.48947592801e-005  -3.91547801137e-007  -5.61207469946e-009  1.25180745657e-006  629  
-0.994382310736  99.2647058824  4  0.996047343377  0.0639656882237  -4.00958836655e-006  0.000787122724261  32.4964947426  0.000559672197891  2.02776251822e-007  0.000124988846512  -3.17765587238e-006  -5.06501039836e-008  5.30854402844e-006  629  
-0.991573466104  99.2647058824  4  0.996065895455  0.0957736110212  -7.63256203161e-006  0.00114685169063  32.496493859  0.00125317803601  8.93681507803e-007  0.000252631456013  -1.08511157727e-005  -1.62617130624e-007  1.26855751269e-005  629  
-0.988764621472  103.764705882  4  0.996091637562  0.127413452749  -1.23446256301e-005  0.0014847539564  32.4964922579  0.00221393451516  2.49062530643e-006  0.00040453972084  -2.58782759527e-005  -3.40878308437e-007  2.38583058209e-005  629  
-0.985189208328  108.264705882  4  0.996134449215  0.167346404529  -1.984335771e-005  0.0018838768264  32.4964880829  0.0038002384166  6.45525113965e-006  0.000617895316776  -5.91156878701e-005  -6.1562060084e-007  4.42124353359e-005  629  
-0.981613795183  108.264705882  4  0.996187941992  0.206742154292  -2.90764741966e-005  0.00224958625459  32.4964811778  0.0057453155586  1.32505617675e-005  0.000840714381515  -0.000111361158017  -8.52245310863e-007  7.2004863347e-005  629  
-0.978038382038  108.264705882  4  0.996251258335  0.245410190135  -3.99740455059e-005  0.00258403795645  32.4964708464  0.00797327185536  2.34428440761e-005  0.00106401017819  -0.000184527648986  -9.465273413e-007  0.000107436967854  629  
-0.974462968893  112.764705882  4  0.996323339852  0.283148177105  -5.24816755074e-005  0.00289071719563  32.4964566503  0.0103891592418  3.74402541949e-005  0.00128220720103  -0.000278787025208  -8.18591373931e-007  0.000150241533239  629  
-0.969927788612  117.264705882  4  0.9964253779  0.329373119254  -7.06045250963e-005  0.00324394032725  32.4964329251  0.0135602121346  6.10702256611e-005  0.00154730985942  -0.000426145353867  -3.22085914242e-007  0.000213981662579  629  
-0.96539260833  117.264705882  4  0.996536691206  0.37343963664  -9.10158296872e-005  0.00356189643376  32.496402112  0.016666753056  9.15127054176e-005  0.00179696446171  -0.000599071083799  4.83193615526e-007  0.000285570241237  629  
-0.960857428049  117.264705882  4  0.996654434574  0.415082603985  -0.000113380862261  0.00384929009744  32.4963646052  0.019547903875  0.000128823626503  0.00203012093744  -0.000789857351145  1.43765098522e-006  0.000360838371554  629  
-0.956322247767  121.764705882  4  0.996775918401  0.454138530133  -0.00013746531216  0.00411036614345  32.4963198992  0.0220996120077  0.000172917536036  0.00224626104024  -0.000990296730584  2.4141151776e-006  0.000435217145763  629  
-0.95059530607  126.264705882  4  0.996931079072  0.499662246229  -0.000169692885957  0.00440633502321  32.4962547969  0.0247737322423  0.000238033126208  0.00249545598653  -0.00124560973322  3.50198483242e-006  0.000522267473466  629  
-0.944868364374  126.264705882  4  0.997084632987  0.54100952904  -0.000203065710367  0.00467095401917  32.4961791166  0.0268322824383  0.000313253898447  0.00272005496038  -0.00149180562879  4.31930369188e-006  0.00059747094893  629  
-0.939141422677  126.264705882  4  0.997233849582  0.57838729273  -0.000235674665012  0.0049133120762  32.4960947966  0.0283267075975  0.000397983944968  0.00292288374793  -0.00172015288789  4.86492477263e-006  0.000660114667017  629  
-0.93341448098  130.764705882  4  0.997376921566  0.612104449991  -0.000267371121663  0.00514479336727  32.4960018507  0.0293388353155  0.00049150949529  0.00310837903521  -0.00192532795376  5.19350961803e-006  0.000712811683317  629  
-0.926223262644  135.264705882  4  0.997546464567  0.649805700802  -0.000303929661057  0.00543021590694  32.4958754604  0.0300471023068  0.000619913408502  0.00332429303132  -0.00214731688847  5.34731047108e-006  0.000770101319414  629  
-0.919032044308  135.264705882  4  0.997704200534  0.68301190203  -0.000335973960329  0.00571732096964  32.4957398832  0.0302635467226  0.000758471117059  0.00352902569221  -0.00232941223121  5.3488953442e-006  0.000822903822432  629  
-0.911840825973  135.264705882  4  0.997850421991  0.712397495184  -0.000361424794402  0.00601117768995  32.4955974336  0.030097008809  0.000904672765261  0.00372787837556  -0.00247516130599  5.27348158615e-006  0.000873599894361  629  
-0.904649607637  139.058823529  4  0.997985936007  0.738554133871  -0.000382075311652  0.00630222682217  32.4954509852  0.0296336917224  0.00105615710902  0.00392271516208  -0.00258869029181  5.26237028149e-006  0.000923543378464  629  
-0.895683378805  175.307692308  4  0.99813499484  0.766510792652  -0.000442795614627  0.00657594411105  32.4952427634  0.0288118299829  0.00125643215224  0.00410292733011  -0.00273997616975  -1.51440239064e-005  0.00103958040693  481  
-0.886717149972  175.307692308  4  0.998276632312  0.791852033556  -0.000445150979565  0.00679098318982  32.4950574597  0.027644995707  0.00145084493044  0.00433119937965  -0.00281362002554  -9.22847619561e-006  0.00108406273873  481  
-0.87775092114  175.307692308  4  0.99840672376  0.814344321864  -0.000447191961583  0.00692030619081  32.4948755752  0.0263399376845  0.0016407642824  0.00453823259477  -0.00286402738277  1.79056065764e-006  0.00110213009678  481  
