Variables = t ForceX
30  0.228621729821
30.0020008087  0.22599953167
30.0030002594  0.223334768671
30.0049991608  0.220632721301
30.0060005188  0.217898785036
30.0079994202  0.215138452891
30.0090007782  0.212357295903
30.0109996796  0.209560941652
30.0119991302  0.206755051704
30.013999939  0.203945297437
30.0149993896  0.201137335468
30.0170001984  0.198336784111
30.017999649  0.195549201999
30.0200004578  0.192780067762
30.0209999084  0.19003476032
30.0230007172  0.187318539925
30.0240001678  0.184636530641
30.0259990692  0.181993705116
30.0270004272  0.179394870508
30.0289993286  0.176844655762
30.0300006866  0.174347500579
30.031999588  0.171907646203
30.033000946  0.169529128599
30.0349998474  0.167215773443
30.0359992981  0.164971192962
30.0380001068  0.16279878518
30.0389995575  0.160701734995
30.0410003662  0.158683017064
30.0419998169  0.156745398683
30.0440006256  0.154891442626
30.0450000763  0.153123509273
30.047000885  0.151443757296
30.0480003357  0.149854143188
30.0499992371  0.148356419924
30.0510005951  0.146952135048
30.0529994965  0.145642629361
30.0540008545  0.144429035769
30.0559997559  0.143312279224
30.0569992065  0.142293078361
30.0590000153  0.141371948732
30.0599994659  0.140549207592
30.0620002747  0.139824980593
30.0629997253  0.139199208954
30.0650005341  0.138671657324
30.0659999847  0.138241921491
30.0680007935  0.137909435397
30.0690002441  0.137673478018
30.0709991455  0.137533179603
30.0720005035  0.137487528123
30.0739994049  0.137535375832
30.0750007629  0.137675446802
30.0769996643  0.13790634576
30.077999115  0.138226568025
30.0799999237  0.138634510245
30.0809993744  0.139128482107
30.0830001831  0.139706718089
30.0839996338  0.140367389061
30.0860004425  0.141108612646
30.0869998932  0.14192846158
30.0890007019  0.142824970316
30.0900001526  0.143796139742
30.091999054  0.144839940179
30.093000412  0.14595431328
30.0949993134  0.147137172791
30.0960006714  0.148386405262
30.0979995728  0.149699870591
30.0990009308  0.151075402475
30.1009998322  0.152510810063
30.1019992828  0.154003880276
30.1040000916  0.155552380573
30.1049995422  0.157154061628
30.107000351  0.158806660099
30.1079998016  0.160507901723
30.1100006104  0.162255503605
30.111000061  0.164047175547
30.1130008698  0.165880620132
30.1140003204  0.167753532446
30.1159992218  0.169663599076
30.1170005798  0.171608496144
30.1189994812  0.173585886889
30.1200008392  0.175593418493
30.1219997406  0.177628718511
30.1229991913  0.179689391326
30.125  0.181773014679
30.1259994507  0.1838771369
30.1280002594  0.185999275291
30.1289997101  0.188136915096
30.1310005188  0.190287508419
30.1319999695  0.192448473656
30.1340007782  0.194617195454
30.1350002289  0.196791024767
30.1369991302  0.198967279029
30.1380004883  0.20114324176
30.1399993896  0.20331616212
30.1410007477  0.205483253247
30.142999649  0.207641691133
30.1439990997  0.20978861342
30.1459999084  0.211921119089
30.1469993591  0.214036269338
30.1490001678  0.216131088892
30.1499996185  0.218202568091
30.1520004272  0.22024766718
30.1529998779  0.222263321769
30.1550006866  0.22424644897
30.1560001373  0.226193954467
30.158000946  0.228102740308
30.1590003967  0.229969713004
30.1609992981  0.231791791141
30.1620006561  0.233565913097
